Transcript_ID,Gene_ID
mRNA9854,mRNA9854
mRNA9855,mRNA9855
mRNA9856,mRNA9856
mRNA9857,mRNA9857
mRNA9858,mRNA9858
mRNA9859,mRNA9859
mRNA9860,mRNA9860
mRNA9861,mRNA9861
mRNA9862,mRNA9862
mRNA9863,mRNA9863
mRNA9864,mRNA9864
mRNA9865,mRNA9865
mRNA9866,mRNA9866
mRNA9867,mRNA9867
mRNA9868,mRNA9868
mRNA9869,mRNA9869
mRNA9870,mRNA9870
mRNA9871,mRNA9871
mRNA9872,mRNA9872
mRNA9873,mRNA9873
mRNA9874,mRNA9874
mRNA9875,mRNA9875
mRNA9876,mRNA9876
mRNA9877,mRNA9877
mRNA9878,mRNA9878
mRNA9879,mRNA9879
mRNA9880,mRNA9880
mRNA9881,mRNA9881
mRNA9882,mRNA9882
mRNA9883,mRNA9883
mRNA9884,mRNA9884
mRNA9885,mRNA9885
mRNA9886,mRNA9886
mRNA9887,mRNA9887
mRNA9888,mRNA9888
mRNA9889,mRNA9889
mRNA9890,mRNA9890
mRNA9891,mRNA9891
mRNA9892,mRNA9892
mRNA9893,mRNA9893
mRNA9894,mRNA9894
mRNA9895,mRNA9895
mRNA9896,mRNA9896
mRNA9897,mRNA9897
mRNA9898,mRNA9898
mRNA9899,mRNA9899
mRNA9900,mRNA9900
mRNA9901,mRNA9901
mRNA9902,mRNA9902
mRNA9903,mRNA9903
mRNA9904,mRNA9904
mRNA9905,mRNA9905
mRNA9906,mRNA9906
mRNA9907,mRNA9907
mRNA9908,mRNA9908
mRNA9909,mRNA9909
mRNA9910,mRNA9910
mRNA9911,mRNA9911
mRNA9912,mRNA9912
mRNA9913,mRNA9913
mRNA9914,mRNA9914
mRNA9915,mRNA9915
mRNA9916,mRNA9916
mRNA9917,mRNA9917
mRNA9918,mRNA9918
mRNA9919,mRNA9919
mRNA9920,mRNA9920
mRNA9921,mRNA9921
mRNA9922,mRNA9922
mRNA9923,mRNA9923
mRNA9924,mRNA9924
mRNA9925,mRNA9925
mRNA9926,mRNA9926
mRNA9927,mRNA9927
mRNA9928,mRNA9928
mRNA9929,mRNA9929
mRNA9930,mRNA9930
mRNA9931,mRNA9931
mRNA9932,mRNA9932
mRNA9933,mRNA9933
mRNA9934,mRNA9934
mRNA9935,mRNA9935
mRNA9936,mRNA9936
mRNA9937,mRNA9937
mRNA9938,mRNA9938
mRNA9939,mRNA9939
mRNA9940,mRNA9940
mRNA9941,mRNA9941
mRNA9942,mRNA9942
mRNA9943,mRNA9943
mRNA9944,mRNA9944
mRNA9945,mRNA9945
mRNA9946,mRNA9946
mRNA9947,mRNA9947
mRNA9948,mRNA9948
mRNA9949,mRNA9949
mRNA9950,mRNA9950
mRNA9951,mRNA9951
mRNA9952,mRNA9952
mRNA9953,mRNA9953
mRNA9954,mRNA9954
mRNA9955,mRNA9955
mRNA9956,mRNA9956
mRNA9957,mRNA9957
mRNA9958,mRNA9958
mRNA9959,mRNA9959
mRNA9960,mRNA9960
mRNA9961,mRNA9961
mRNA9962,mRNA9962
mRNA9963,mRNA9963
mRNA9964,mRNA9964
mRNA9965,mRNA9965
mRNA9966,mRNA9966
mRNA9967,mRNA9967
mRNA9968,mRNA9968
mRNA9969,mRNA9969
mRNA9970,mRNA9970
mRNA9971,mRNA9971
mRNA9972,mRNA9972
mRNA9973,mRNA9973
mRNA9974,mRNA9974
mRNA9975,mRNA9975
mRNA9976,mRNA9976
mRNA9977,mRNA9977
mRNA9978,mRNA9978
mRNA9979,mRNA9979
mRNA9980,mRNA9980
mRNA9981,mRNA9981
mRNA9982,mRNA9982
mRNA9983,mRNA9983
mRNA9984,mRNA9984
mRNA9985,mRNA9985
mRNA9986,mRNA9986
mRNA9987,mRNA9987
mRNA9988,mRNA9988
mRNA9989,mRNA9989
mRNA9990,mRNA9990
mRNA9991,mRNA9991
mRNA9992,mRNA9992
mRNA9993,mRNA9993
mRNA9994,mRNA9994
mRNA9995,mRNA9995
mRNA9996,mRNA9996
mRNA9997,mRNA9997
mRNA9998,mRNA9998
mRNA9999,mRNA9999
mRNA10000,mRNA10000
mRNA10001,mRNA10001
mRNA10002,mRNA10002
mRNA10003,mRNA10003
mRNA10004,mRNA10004
mRNA10005,mRNA10005
mRNA10006,mRNA10006
mRNA10007,mRNA10007
mRNA10008,mRNA10008
mRNA10009,mRNA10009
mRNA10010,mRNA10010
mRNA10011,mRNA10011
mRNA10012,mRNA10012
mRNA10013,mRNA10013
mRNA10014,mRNA10014
mRNA10015,mRNA10015
mRNA10016,mRNA10016
mRNA10017,mRNA10017
mRNA10018,mRNA10018
mRNA10019,mRNA10019
mRNA10020,mRNA10020
mRNA10021,mRNA10021
mRNA10022,mRNA10022
mRNA10023,mRNA10023
mRNA10024,mRNA10024
mRNA10025,mRNA10025
mRNA10026,mRNA10026
mRNA10027,mRNA10027
mRNA10028,mRNA10028
mRNA10029,mRNA10029
mRNA10030,mRNA10030
mRNA10031,mRNA10031
mRNA10032,mRNA10032
mRNA10033,mRNA10033
mRNA10034,mRNA10034
mRNA10035,mRNA10035
mRNA10036,mRNA10036
mRNA10037,mRNA10037
mRNA10038,mRNA10038
mRNA10039,mRNA10039
mRNA10040,mRNA10040
mRNA10041,mRNA10041
mRNA10042,mRNA10042
mRNA10043,mRNA10043
mRNA10044,mRNA10044
mRNA10045,mRNA10045
mRNA10046,mRNA10046
mRNA10047,mRNA10047
mRNA10048,mRNA10048
mRNA10049,mRNA10049
mRNA10050,mRNA10050
mRNA10051,mRNA10051
mRNA10052,mRNA10052
mRNA10053,mRNA10053
mRNA10054,mRNA10054
mRNA10055,mRNA10055
mRNA10056,mRNA10056
mRNA10057,mRNA10057
mRNA10058,mRNA10058
mRNA10059,mRNA10059
mRNA10060,mRNA10060
mRNA10061,mRNA10061
mRNA10062,mRNA10062
mRNA10063,mRNA10063
mRNA10064,mRNA10064
mRNA10065,mRNA10065
mRNA10066,mRNA10066
mRNA10067,mRNA10067
mRNA10068,mRNA10068
mRNA10069,mRNA10069
mRNA10070,mRNA10070
mRNA10071,mRNA10071
mRNA10072,mRNA10072
mRNA10073,mRNA10073
mRNA10074,mRNA10074
mRNA10075,mRNA10075
mRNA10076,mRNA10076
mRNA10077,mRNA10077
mRNA10078,mRNA10078
mRNA10079,mRNA10079
mRNA10080,mRNA10080
mRNA10081,mRNA10081
mRNA10082,mRNA10082
mRNA10083,mRNA10083
mRNA10084,mRNA10084
mRNA10085,mRNA10085
mRNA10086,mRNA10086
mRNA10087,mRNA10087
mRNA10088,mRNA10088
mRNA10089,mRNA10089
mRNA10090,mRNA10090
mRNA10091,mRNA10091
mRNA10092,mRNA10092
mRNA10093,mRNA10093
mRNA10094,mRNA10094
mRNA10095,mRNA10095
mRNA10096,mRNA10096
mRNA10097,mRNA10097
mRNA10098,mRNA10098
mRNA10099,mRNA10099
mRNA10100,mRNA10100
mRNA10101,mRNA10101
mRNA10102,mRNA10102
mRNA10103,mRNA10103
mRNA10104,mRNA10104
mRNA10105,mRNA10105
mRNA10106,mRNA10106
mRNA10107,mRNA10107
mRNA10108,mRNA10108
mRNA10109,mRNA10109
mRNA10110,mRNA10110
mRNA10111,mRNA10111
mRNA10112,mRNA10112
mRNA10113,mRNA10113
mRNA10114,mRNA10114
mRNA10115,mRNA10115
mRNA10116,mRNA10116
mRNA10117,mRNA10117
mRNA10118,mRNA10118
mRNA10119,mRNA10119
mRNA10120,mRNA10120
mRNA10121,mRNA10121
mRNA10122,mRNA10122
mRNA10123,mRNA10123
mRNA10124,mRNA10124
mRNA10125,mRNA10125
mRNA10126,mRNA10126
mRNA10127,mRNA10127
mRNA10128,mRNA10128
mRNA10129,mRNA10129
mRNA10130,mRNA10130
mRNA10131,mRNA10131
mRNA10132,mRNA10132
mRNA10133,mRNA10133
mRNA10134,mRNA10134
mRNA10135,mRNA10135
mRNA10136,mRNA10136
mRNA10137,mRNA10137
mRNA10138,mRNA10138
mRNA10139,mRNA10139
mRNA10140,mRNA10140
mRNA10141,mRNA10141
mRNA10142,mRNA10142
mRNA10143,mRNA10143
mRNA10144,mRNA10144
mRNA10145,mRNA10145
mRNA10146,mRNA10146
mRNA10147,mRNA10147
mRNA10148,mRNA10148
mRNA10149,mRNA10149
mRNA10150,mRNA10150
mRNA10151,mRNA10151
mRNA10152,mRNA10152
mRNA10153,mRNA10153
mRNA10154,mRNA10154
mRNA10155,mRNA10155
mRNA10156,mRNA10156
mRNA10157,mRNA10157
mRNA10158,mRNA10158
mRNA10159,mRNA10159
mRNA10160,mRNA10160
mRNA10161,mRNA10161
mRNA10162,mRNA10162
mRNA10163,mRNA10163
mRNA10164,mRNA10164
mRNA10165,mRNA10165
mRNA10166,mRNA10166
mRNA10167,mRNA10167
mRNA10168,mRNA10168
mRNA10169,mRNA10169
mRNA10170,mRNA10170
mRNA10171,mRNA10171
mRNA10172,mRNA10172
mRNA10173,mRNA10173
mRNA10174,mRNA10174
mRNA10175,mRNA10175
mRNA10176,mRNA10176
mRNA10177,mRNA10177
mRNA10178,mRNA10178
mRNA10179,mRNA10179
mRNA10180,mRNA10180
mRNA10181,mRNA10181
mRNA10182,mRNA10182
mRNA10183,mRNA10183
mRNA10184,mRNA10184
mRNA10185,mRNA10185
mRNA10186,mRNA10186
mRNA10187,mRNA10187
mRNA10188,mRNA10188
mRNA10189,mRNA10189
mRNA10190,mRNA10190
mRNA10191,mRNA10191
mRNA10192,mRNA10192
mRNA10193,mRNA10193
mRNA10194,mRNA10194
mRNA10195,mRNA10195
mRNA10196,mRNA10196
mRNA10197,mRNA10197
mRNA10198,mRNA10198
mRNA10199,mRNA10199
mRNA10200,mRNA10200
mRNA10201,mRNA10201
mRNA10202,mRNA10202
mRNA10203,mRNA10203
mRNA10204,mRNA10204
mRNA10205,mRNA10205
mRNA10206,mRNA10206
mRNA10207,mRNA10207
mRNA10208,mRNA10208
mRNA10209,mRNA10209
mRNA10210,mRNA10210
mRNA10211,mRNA10211
mRNA10212,mRNA10212
mRNA10213,mRNA10213
mRNA10214,mRNA10214
mRNA10215,mRNA10215
mRNA10216,mRNA10216
mRNA10217,mRNA10217
mRNA10218,mRNA10218
mRNA10219,mRNA10219
mRNA10220,mRNA10220
mRNA10221,mRNA10221
mRNA10222,mRNA10222
mRNA10223,mRNA10223
mRNA10224,mRNA10224
mRNA10225,mRNA10225
mRNA10226,mRNA10226
mRNA10227,mRNA10227
mRNA10228,mRNA10228
mRNA10229,mRNA10229
mRNA10230,mRNA10230
mRNA10231,mRNA10231
mRNA10232,mRNA10232
mRNA10233,mRNA10233
mRNA10234,mRNA10234
mRNA10235,mRNA10235
mRNA10236,mRNA10236
mRNA10237,mRNA10237
mRNA10238,mRNA10238
mRNA10239,mRNA10239
mRNA10240,mRNA10240
mRNA10241,mRNA10241
mRNA10242,mRNA10242
mRNA10243,mRNA10243
mRNA10244,mRNA10244
mRNA10245,mRNA10245
mRNA10246,mRNA10246
mRNA10247,mRNA10247
mRNA10248,mRNA10248
mRNA10249,mRNA10249
mRNA10250,mRNA10250
mRNA10251,mRNA10251
mRNA10252,mRNA10252
mRNA10253,mRNA10253
mRNA10254,mRNA10254
mRNA10255,mRNA10255
mRNA10256,mRNA10256
mRNA10257,mRNA10257
mRNA10258,mRNA10258
mRNA10259,mRNA10259
mRNA10260,mRNA10260
mRNA10261,mRNA10261
mRNA10262,mRNA10262
mRNA10263,mRNA10263
mRNA10264,mRNA10264
mRNA10265,mRNA10265
mRNA10266,mRNA10266
mRNA10267,mRNA10267
mRNA10268,mRNA10268
mRNA10269,mRNA10269
mRNA10270,mRNA10270
mRNA10271,mRNA10271
mRNA10272,mRNA10272
mRNA10273,mRNA10273
mRNA10274,mRNA10274
mRNA10275,mRNA10275
mRNA10276,mRNA10276
mRNA10277,mRNA10277
mRNA10278,mRNA10278
mRNA10279,mRNA10279
mRNA10280,mRNA10280
mRNA10281,mRNA10281
mRNA10282,mRNA10282
mRNA10283,mRNA10283
mRNA10284,mRNA10284
mRNA10285,mRNA10285
mRNA10286,mRNA10286
mRNA10287,mRNA10287
mRNA10288,mRNA10288
mRNA10289,mRNA10289
mRNA10290,mRNA10290
mRNA10291,mRNA10291
mRNA10292,mRNA10292
mRNA10293,mRNA10293
mRNA10294,mRNA10294
mRNA10295,mRNA10295
mRNA10296,mRNA10296
mRNA10297,mRNA10297
mRNA10298,mRNA10298
mRNA10299,mRNA10299
mRNA10300,mRNA10300
mRNA10301,mRNA10301
mRNA10302,mRNA10302
mRNA10303,mRNA10303
mRNA10304,mRNA10304
mRNA10305,mRNA10305
mRNA10306,mRNA10306
mRNA10307,mRNA10307
mRNA10308,mRNA10308
mRNA10309,mRNA10309
mRNA10310,mRNA10310
mRNA10311,mRNA10311
mRNA10312,mRNA10312
mRNA10313,mRNA10313
mRNA10314,mRNA10314
mRNA10315,mRNA10315
mRNA10316,mRNA10316
mRNA10317,mRNA10317
mRNA10318,mRNA10318
mRNA10319,mRNA10319
mRNA10320,mRNA10320
mRNA10321,mRNA10321
mRNA10322,mRNA10322
mRNA10323,mRNA10323
mRNA10324,mRNA10324
mRNA10325,mRNA10325
mRNA10326,mRNA10326
mRNA10327,mRNA10327
mRNA10328,mRNA10328
mRNA10329,mRNA10329
mRNA10330,mRNA10330
mRNA10331,mRNA10331
mRNA10332,mRNA10332
mRNA10333,mRNA10333
mRNA10334,mRNA10334
mRNA10335,mRNA10335
mRNA10336,mRNA10336
mRNA10337,mRNA10337
mRNA10338,mRNA10338
mRNA10339,mRNA10339
mRNA10340,mRNA10340
mRNA10341,mRNA10341
mRNA10342,mRNA10342
mRNA10343,mRNA10343
mRNA10344,mRNA10344
mRNA10345,mRNA10345
mRNA10346,mRNA10346
mRNA10347,mRNA10347
mRNA10348,mRNA10348
mRNA10349,mRNA10349
mRNA10350,mRNA10350
mRNA10351,mRNA10351
mRNA10352,mRNA10352
mRNA10353,mRNA10353
mRNA10354,mRNA10354
mRNA10355,mRNA10355
mRNA10356,mRNA10356
mRNA10357,mRNA10357
mRNA10358,mRNA10358
mRNA10359,mRNA10359
mRNA10360,mRNA10360
mRNA10361,mRNA10361
mRNA10362,mRNA10362
mRNA10363,mRNA10363
mRNA10364,mRNA10364
mRNA10365,mRNA10365
mRNA10366,mRNA10366
mRNA10367,mRNA10367
mRNA10368,mRNA10368
mRNA10369,mRNA10369
mRNA10370,mRNA10370
mRNA10371,mRNA10371
mRNA10372,mRNA10372
mRNA10373,mRNA10373
mRNA10374,mRNA10374
mRNA10375,mRNA10375
mRNA10376,mRNA10376
mRNA10377,mRNA10377
mRNA10378,mRNA10378
mRNA10379,mRNA10379
mRNA10380,mRNA10380
mRNA10381,mRNA10381
mRNA10382,mRNA10382
mRNA10383,mRNA10383
mRNA10384,mRNA10384
mRNA10385,mRNA10385
mRNA10386,mRNA10386
mRNA10387,mRNA10387
mRNA10388,mRNA10388
mRNA10389,mRNA10389
mRNA10390,mRNA10390
mRNA10391,mRNA10391
mRNA10392,mRNA10392
mRNA10393,mRNA10393
mRNA10394,mRNA10394
mRNA10395,mRNA10395
mRNA10396,mRNA10396
mRNA10397,mRNA10397
mRNA10398,mRNA10398
mRNA10399,mRNA10399
mRNA10400,mRNA10400
mRNA10401,mRNA10401
mRNA10402,mRNA10402
mRNA10403,mRNA10403
mRNA10404,mRNA10404
mRNA10405,mRNA10405
mRNA10406,mRNA10406
mRNA10407,mRNA10407
mRNA10408,mRNA10408
mRNA10409,mRNA10409
mRNA10410,mRNA10410
mRNA10411,mRNA10411
mRNA10412,mRNA10412
mRNA10413,mRNA10413
mRNA10414,mRNA10414
mRNA10415,mRNA10415
mRNA10416,mRNA10416
mRNA10417,mRNA10417
mRNA10418,mRNA10418
mRNA10419,mRNA10419
mRNA10420,mRNA10420
mRNA10421,mRNA10421
mRNA10422,mRNA10422
mRNA10423,mRNA10423
mRNA10424,mRNA10424
mRNA10425,mRNA10425
mRNA10426,mRNA10426
mRNA10427,mRNA10427
mRNA10428,mRNA10428
mRNA10429,mRNA10429
mRNA10430,mRNA10430
mRNA10431,mRNA10431
mRNA10432,mRNA10432
mRNA10433,mRNA10433
mRNA10434,mRNA10434
mRNA10435,mRNA10435
mRNA10436,mRNA10436
mRNA10437,mRNA10437
mRNA10438,mRNA10438
mRNA10439,mRNA10439
mRNA10440,mRNA10440
mRNA10441,mRNA10441
mRNA10442,mRNA10442
mRNA10443,mRNA10443
mRNA10444,mRNA10444
mRNA10445,mRNA10445
mRNA10446,mRNA10446
mRNA10447,mRNA10447
mRNA10448,mRNA10448
mRNA10449,mRNA10449
mRNA10450,mRNA10450
mRNA10451,mRNA10451
mRNA10452,mRNA10452
mRNA10453,mRNA10453
mRNA10454,mRNA10454
mRNA10455,mRNA10455
mRNA10456,mRNA10456
mRNA10457,mRNA10457
mRNA10458,mRNA10458
mRNA10459,mRNA10459
mRNA10460,mRNA10460
mRNA10461,mRNA10461
mRNA10462,mRNA10462
mRNA10463,mRNA10463
mRNA10464,mRNA10464
mRNA10465,mRNA10465
mRNA10466,mRNA10466
mRNA10467,mRNA10467
mRNA10468,mRNA10468
mRNA10469,mRNA10469
mRNA10470,mRNA10470
mRNA10471,mRNA10471
mRNA10472,mRNA10472
mRNA10473,mRNA10473
mRNA10474,mRNA10474
mRNA10475,mRNA10475
mRNA10476,mRNA10476
mRNA10477,mRNA10477
mRNA10478,mRNA10478
mRNA10479,mRNA10479
mRNA10480,mRNA10480
mRNA10481,mRNA10481
mRNA10482,mRNA10482
mRNA10483,mRNA10483
mRNA10484,mRNA10484
mRNA10485,mRNA10485
mRNA10486,mRNA10486
mRNA10487,mRNA10487
mRNA10488,mRNA10488
mRNA10489,mRNA10489
mRNA10490,mRNA10490
mRNA10491,mRNA10491
mRNA10492,mRNA10492
mRNA10493,mRNA10493
mRNA10494,mRNA10494
mRNA10495,mRNA10495
mRNA10496,mRNA10496
mRNA10497,mRNA10497
mRNA10498,mRNA10498
mRNA10499,mRNA10499
mRNA10500,mRNA10500
mRNA10501,mRNA10501
mRNA10502,mRNA10502
mRNA10503,mRNA10503
mRNA10504,mRNA10504
mRNA10505,mRNA10505
mRNA10506,mRNA10506
mRNA10507,mRNA10507
mRNA10508,mRNA10508
mRNA10509,mRNA10509
mRNA10510,mRNA10510
mRNA10511,mRNA10511
mRNA10512,mRNA10512
mRNA10513,mRNA10513
mRNA10514,mRNA10514
mRNA10515,mRNA10515
mRNA10516,mRNA10516
mRNA10517,mRNA10517
mRNA10518,mRNA10518
mRNA10519,mRNA10519
mRNA10520,mRNA10520
mRNA10521,mRNA10521
mRNA10522,mRNA10522
mRNA10523,mRNA10523
mRNA10524,mRNA10524
mRNA10525,mRNA10525
mRNA10526,mRNA10526
mRNA10527,mRNA10527
mRNA10528,mRNA10528
mRNA10529,mRNA10529
mRNA10530,mRNA10530
mRNA10531,mRNA10531
mRNA10532,mRNA10532
mRNA10533,mRNA10533
mRNA10534,mRNA10534
mRNA10535,mRNA10535
mRNA10536,mRNA10536
mRNA10537,mRNA10537
mRNA10538,mRNA10538
mRNA10539,mRNA10539
mRNA10540,mRNA10540
mRNA10541,mRNA10541
mRNA10542,mRNA10542
mRNA10543,mRNA10543
mRNA10544,mRNA10544
mRNA10545,mRNA10545
mRNA10546,mRNA10546
mRNA10547,mRNA10547
mRNA10548,mRNA10548
mRNA10549,mRNA10549
mRNA10550,mRNA10550
mRNA10551,mRNA10551
mRNA10552,mRNA10552
mRNA10553,mRNA10553
mRNA10554,mRNA10554
mRNA10555,mRNA10555
mRNA10556,mRNA10556
mRNA10557,mRNA10557
mRNA10558,mRNA10558
mRNA10559,mRNA10559
mRNA10560,mRNA10560
mRNA10561,mRNA10561
mRNA10562,mRNA10562
mRNA10563,mRNA10563
mRNA10564,mRNA10564
mRNA10565,mRNA10565
mRNA10566,mRNA10566
mRNA10567,mRNA10567
mRNA10568,mRNA10568
mRNA10569,mRNA10569
mRNA10570,mRNA10570
mRNA10571,mRNA10571
mRNA10572,mRNA10572
mRNA10573,mRNA10573
mRNA10574,mRNA10574
mRNA10575,mRNA10575
mRNA10576,mRNA10576
mRNA10577,mRNA10577
mRNA10578,mRNA10578
mRNA10579,mRNA10579
mRNA10580,mRNA10580
mRNA10581,mRNA10581
mRNA10582,mRNA10582
mRNA10583,mRNA10583
mRNA10584,mRNA10584
mRNA10585,mRNA10585
mRNA10586,mRNA10586
mRNA10587,mRNA10587
mRNA10588,mRNA10588
mRNA10589,mRNA10589
mRNA10590,mRNA10590
mRNA10591,mRNA10591
mRNA10592,mRNA10592
mRNA10593,mRNA10593
mRNA10594,mRNA10594
mRNA10595,mRNA10595
mRNA10596,mRNA10596
mRNA10597,mRNA10597
mRNA10598,mRNA10598
mRNA10599,mRNA10599
mRNA10600,mRNA10600
mRNA10601,mRNA10601
mRNA10602,mRNA10602
mRNA10603,mRNA10603
mRNA10604,mRNA10604
mRNA10605,mRNA10605
mRNA10606,mRNA10606
mRNA10607,mRNA10607
mRNA10608,mRNA10608
mRNA10609,mRNA10609
mRNA10610,mRNA10610
mRNA10611,mRNA10611
mRNA10612,mRNA10612
mRNA10613,mRNA10613
mRNA10614,mRNA10614
mRNA10615,mRNA10615
mRNA10616,mRNA10616
mRNA10617,mRNA10617
mRNA10618,mRNA10618
mRNA10619,mRNA10619
mRNA10620,mRNA10620
mRNA10621,mRNA10621
mRNA10622,mRNA10622
mRNA10623,mRNA10623
mRNA10624,mRNA10624
mRNA10625,mRNA10625
mRNA10626,mRNA10626
mRNA10627,mRNA10627
mRNA10628,mRNA10628
mRNA10629,mRNA10629
mRNA10630,mRNA10630
mRNA10631,mRNA10631
mRNA10632,mRNA10632
mRNA10633,mRNA10633
mRNA10634,mRNA10634
mRNA10635,mRNA10635
mRNA10636,mRNA10636
mRNA10637,mRNA10637
mRNA10638,mRNA10638
mRNA10639,mRNA10639
mRNA10640,mRNA10640
mRNA10641,mRNA10641
mRNA10642,mRNA10642
mRNA10643,mRNA10643
mRNA10644,mRNA10644
mRNA10645,mRNA10645
mRNA10646,mRNA10646
mRNA10647,mRNA10647
mRNA10648,mRNA10648
mRNA10649,mRNA10649
mRNA10650,mRNA10650
mRNA10651,mRNA10651
mRNA10652,mRNA10652
mRNA10653,mRNA10653
mRNA10654,mRNA10654
mRNA10655,mRNA10655
mRNA10656,mRNA10656
mRNA10657,mRNA10657
mRNA10658,mRNA10658
mRNA10659,mRNA10659
mRNA10660,mRNA10660
mRNA10661,mRNA10661
mRNA10662,mRNA10662
mRNA10663,mRNA10663
mRNA10664,mRNA10664
mRNA10665,mRNA10665
mRNA10666,mRNA10666
mRNA10667,mRNA10667
mRNA10668,mRNA10668
mRNA10669,mRNA10669
mRNA10670,mRNA10670
mRNA10671,mRNA10671
mRNA10672,mRNA10672
mRNA10673,mRNA10673
mRNA10674,mRNA10674
mRNA10675,mRNA10675
mRNA10676,mRNA10676
mRNA10677,mRNA10677
mRNA10678,mRNA10678
mRNA10679,mRNA10679
mRNA10680,mRNA10680
mRNA10681,mRNA10681
mRNA10682,mRNA10682
mRNA10683,mRNA10683
mRNA10684,mRNA10684
mRNA10685,mRNA10685
mRNA10686,mRNA10686
mRNA10687,mRNA10687
mRNA10688,mRNA10688
mRNA10689,mRNA10689
mRNA10690,mRNA10690
mRNA10691,mRNA10691
mRNA10692,mRNA10692
mRNA10693,mRNA10693
mRNA10694,mRNA10694
mRNA10695,mRNA10695
mRNA10696,mRNA10696
mRNA10697,mRNA10697
mRNA10698,mRNA10698
mRNA10699,mRNA10699
mRNA10700,mRNA10700
mRNA10701,mRNA10701
mRNA10702,mRNA10702
mRNA10703,mRNA10703
mRNA10704,mRNA10704
mRNA10705,mRNA10705
mRNA10706,mRNA10706
mRNA10707,mRNA10707
mRNA10708,mRNA10708
mRNA10709,mRNA10709
mRNA10710,mRNA10710
mRNA10711,mRNA10711
mRNA10712,mRNA10712
mRNA10713,mRNA10713
mRNA10714,mRNA10714
mRNA10715,mRNA10715
mRNA10716,mRNA10716
mRNA10717,mRNA10717
mRNA10718,mRNA10718
mRNA10719,mRNA10719
mRNA10720,mRNA10720
mRNA10721,mRNA10721
mRNA10722,mRNA10722
mRNA10723,mRNA10723
mRNA10724,mRNA10724
mRNA10725,mRNA10725
mRNA10726,mRNA10726
mRNA10727,mRNA10727
mRNA10728,mRNA10728
mRNA10729,mRNA10729
mRNA10730,mRNA10730
mRNA10731,mRNA10731
mRNA10732,mRNA10732
mRNA10733,mRNA10733
mRNA10734,mRNA10734
mRNA10735,mRNA10735
mRNA10736,mRNA10736
mRNA10737,mRNA10737
mRNA10738,mRNA10738
mRNA10739,mRNA10739
mRNA10740,mRNA10740
mRNA10741,mRNA10741
mRNA10742,mRNA10742
mRNA10743,mRNA10743
mRNA10744,mRNA10744
mRNA10745,mRNA10745
mRNA10746,mRNA10746
mRNA10747,mRNA10747
mRNA10748,mRNA10748
mRNA10749,mRNA10749
mRNA10750,mRNA10750
mRNA10751,mRNA10751
mRNA10752,mRNA10752
mRNA10753,mRNA10753
mRNA10754,mRNA10754
mRNA10755,mRNA10755
mRNA10756,mRNA10756
mRNA10757,mRNA10757
mRNA10758,mRNA10758
mRNA10759,mRNA10759
mRNA10760,mRNA10760
mRNA10761,mRNA10761
mRNA10762,mRNA10762
mRNA10763,mRNA10763
mRNA10764,mRNA10764
mRNA10765,mRNA10765
mRNA10766,mRNA10766
mRNA10767,mRNA10767
mRNA10768,mRNA10768
mRNA10769,mRNA10769
mRNA10770,mRNA10770
mRNA10771,mRNA10771
mRNA10772,mRNA10772
mRNA10773,mRNA10773
mRNA10774,mRNA10774
mRNA10775,mRNA10775
mRNA10776,mRNA10776
mRNA10777,mRNA10777
mRNA10778,mRNA10778
mRNA10779,mRNA10779
mRNA10780,mRNA10780
mRNA10781,mRNA10781
mRNA10782,mRNA10782
mRNA10783,mRNA10783
mRNA10784,mRNA10784
mRNA10785,mRNA10785
mRNA10786,mRNA10786
mRNA10787,mRNA10787
mRNA10788,mRNA10788
mRNA10789,mRNA10789
mRNA10790,mRNA10790
mRNA10791,mRNA10791
mRNA10792,mRNA10792
mRNA10793,mRNA10793
mRNA10794,mRNA10794
mRNA10795,mRNA10795
mRNA10796,mRNA10796
mRNA10797,mRNA10797
mRNA10798,mRNA10798
mRNA10799,mRNA10799
mRNA10800,mRNA10800
mRNA10801,mRNA10801
mRNA10802,mRNA10802
mRNA10803,mRNA10803
mRNA10804,mRNA10804
mRNA10805,mRNA10805
mRNA10806,mRNA10806
mRNA10807,mRNA10807
mRNA10808,mRNA10808
mRNA10809,mRNA10809
mRNA10810,mRNA10810
mRNA10811,mRNA10811
mRNA10812,mRNA10812
mRNA10813,mRNA10813
mRNA10814,mRNA10814
mRNA10815,mRNA10815
mRNA10816,mRNA10816
mRNA10817,mRNA10817
mRNA10818,mRNA10818
mRNA10819,mRNA10819
mRNA10820,mRNA10820
mRNA10821,mRNA10821
mRNA10822,mRNA10822
mRNA10823,mRNA10823
mRNA10824,mRNA10824
mRNA10825,mRNA10825
mRNA10826,mRNA10826
mRNA10827,mRNA10827
mRNA10828,mRNA10828
mRNA10829,mRNA10829
mRNA10830,mRNA10830
mRNA10831,mRNA10831
mRNA10832,mRNA10832
mRNA10833,mRNA10833
mRNA10834,mRNA10834
mRNA10835,mRNA10835
mRNA10836,mRNA10836
mRNA10837,mRNA10837
mRNA10838,mRNA10838
mRNA10839,mRNA10839
mRNA10840,mRNA10840
mRNA10841,mRNA10841
mRNA10842,mRNA10842
mRNA10843,mRNA10843
mRNA10844,mRNA10844
mRNA10845,mRNA10845
mRNA10846,mRNA10846
mRNA10847,mRNA10847
mRNA10848,mRNA10848
mRNA10849,mRNA10849
mRNA10850,mRNA10850
mRNA10851,mRNA10851
